"ид_события","ид_канала_данных","дата","время","тревожное","значение_датчика"
4525412325,278301,"2026-08-01","22:56:57",false,"0.00"
4525412398,278301,"2026-08-01","22:57:02",false,"0.01"
4525412524,278301,"2026-08-01","22:57:09",false,"0.00"
4525412539,278301,"2026-08-01","22:57:11",false,"0.01"
4525412556,278301,"2026-08-01","22:57:11",false,"0.00"
4525412580,278336,"2026-08-01","22:57:13",false,"0.01"
4525412574,278301,"2026-08-01","22:57:13",false,"0.01"
4525412596,278336,"2026-08-01","22:57:13",false,"0.02"
4525412607,278301,"2026-08-01","22:57:15",false,"0.00"
4525412760,278336,"2026-08-01","22:57:25",false,"0.01"
4525412767,267403,"2026-08-01","22:57:27",false,"0.01"
4525412776,278336,"2026-08-01","22:57:27",false,"0.02"
4525412801,278336,"2026-08-01","22:57:27",false,"0.01"
4525412871,278336,"2026-08-01","22:57:31",false,"0.02"
4525413024,278336,"2026-08-01","22:57:39",false,"0.02"
4525413000,278336,"2026-08-01","22:57:39",false,"0.01"
4525413041,278336,"2026-08-01","22:57:41",false,"0.01"
4525413077,278336,"2026-08-01","22:57:43",false,"0.02"
4525413141,267403,"2026-08-01","22:57:47",false,"0.00"
4525413343,278301,"2026-08-01","22:57:59",false,"0.01"
4525413375,278301,"2026-08-01","22:58:00",false,"0.00"
4525413614,278336,"2026-08-01","22:58:17",false,"0.01"
4525414354,278301,"2026-08-01","22:59:06",false,"0.01"
4525414417,278336,"2026-08-01","22:59:08",false,"0.00"
4525414439,278336,"2026-08-01","22:59:10",false,"0.01"
4525414662,278301,"2026-08-01","22:59:24",false,"0.00"
4525414683,278301,"2026-08-01","22:59:24",false,"0.01"
4525414907,278301,"2026-08-01","22:59:38",false,"0.00"
4525414999,278301,"2026-08-01","22:59:44",false,"0.01"
4525415173,267383,"2026-08-01","22:59:54",false,"0.01"
4525415181,267353,"2026-08-01","22:59:54",false,"0.01"
4525415211,267353,"2026-08-01","22:59:56",false,"0.00"
4525415242,267353,"2026-08-01","22:59:58",false,"0.01"
4525415631,267383,"2026-08-01","23:00:22",false,"0.00"
4525415826,278301,"2026-08-01","23:00:26",false,"0.00"
4525415827,278301,"2026-08-01","23:00:28",false,"0.01"
4525415836,267418,"2026-08-01","23:00:34",false,"0.13"
4525415893,267418,"2026-08-01","23:00:36",false,"0.14"
4525415919,267418,"2026-08-01","23:00:38",false,"0.13"
4525416025,278301,"2026-08-01","23:00:46",false,"0.00"
4525416446,278301,"2026-08-01","23:01:14",false,"0.01"
4525416687,267353,"2026-08-01","23:01:28",false,"0.03"
4525416673,267353,"2026-08-01","23:01:28",false,"0.02"
4525416724,278301,"2026-08-01","23:01:32",false,"0.00"
4525416789,278301,"2026-08-01","23:01:36",false,"0.01"
4525416879,278301,"2026-08-01","23:01:40",false,"0.00"
4525417050,267418,"2026-08-01","23:01:51",false,"0.14"
4525417250,267353,"2026-08-01","23:02:04",false,"0.02"
4525417287,267353,"2026-08-01","23:02:08",false,"0.03"
4525417292,267418,"2026-08-01","23:02:08",false,"0.13"
4525417308,267353,"2026-08-01","23:02:08",false,"0.02"
4525417399,267418,"2026-08-01","23:02:13",false,"0.14"
4525417423,267418,"2026-08-01","23:02:15",false,"0.13"
4525417622,267418,"2026-08-01","23:02:27",false,"0.14"
4525417811,267418,"2026-08-01","23:02:37",false,"0.13"
4525417960,267403,"2026-08-01","23:02:45",false,"0.02"
4525417949,267403,"2026-08-01","23:02:45",false,"0.01"
4525417992,267418,"2026-08-01","23:02:47",false,"0.14"
4525417981,267403,"2026-08-01","23:02:47",false,"0.01"
4525418037,267403,"2026-08-01","23:02:49",false,"0.02"
4525418041,267418,"2026-08-01","23:02:49",false,"0.13"
4525418058,267418,"2026-08-01","23:02:51",false,"0.14"
4525418055,267403,"2026-08-01","23:02:51",false,"0.01"
4525418098,267418,"2026-08-01","23:02:53",false,"0.13"
4525418131,278301,"2026-08-01","23:02:55",false,"0.00"
4525418121,278301,"2026-08-01","23:02:55",false,"0.01"
4525418140,278301,"2026-08-01","23:02:57",false,"0.01"
4525418173,267418,"2026-08-01","23:02:59",false,"0.14"
4525418191,278301,"2026-08-01","23:03:00",false,"0.00"
4525418211,267403,"2026-08-01","23:03:00",false,"0.00"
4525418268,278301,"2026-08-01","23:03:04",false,"0.01"
4525418377,278301,"2026-08-01","23:03:11",false,"0.00"
4525418681,278336,"2026-08-01","23:03:29",false,"0.00"
4525419780,278301,"2026-08-01","23:04:33",false,"0.01"
4525419976,278301,"2026-08-01","23:04:47",false,"0.00"
4525420070,278301,"2026-08-01","23:04:51",false,"0.00"
4525420047,278301,"2026-08-01","23:04:51",false,"0.01"
4525420083,278301,"2026-08-01","23:04:53",false,"0.01"
4525420181,278301,"2026-08-01","23:04:57",false,"0.00"
4525420215,278301,"2026-08-01","23:04:59",false,"0.01"
4525421123,267353,"2026-08-01","23:05:54",false,"0.01"
4525421264,278301,"2026-08-01","23:06:02",false,"0.00"
4525421307,278301,"2026-08-01","23:06:04",false,"0.01"
4525421386,267418,"2026-08-01","23:06:10",false,"0.13"
4525421408,278301,"2026-08-01","23:06:12",false,"0.00"
4525421423,278301,"2026-08-01","23:06:12",false,"0.01"
4525421487,267418,"2026-08-01","23:06:16",false,"0.14"
4525421653,278301,"2026-08-01","23:06:28",false,"0.00"
4525421783,278301,"2026-08-01","23:06:34",false,"0.01"
4525421821,278301,"2026-08-01","23:06:36",false,"0.00"
4525421908,278301,"2026-08-01","23:06:42",false,"0.01"
4525421971,278301,"2026-08-01","23:06:46",false,"0.00"
4525422159,267418,"2026-08-01","23:06:58",false,"0.13"
4525422174,267418,"2026-08-01","23:07:00",false,"0.14"
4525422229,267418,"2026-08-01","23:07:02",false,"0.13"
4525422311,278301,"2026-08-01","23:07:08",false,"0.01"
4525422320,267418,"2026-08-01","23:07:08",false,"0.14"
4525422341,278301,"2026-08-01","23:07:10",false,"0.00"
4525422396,267418,"2026-08-01","23:07:12",false,"0.13"
4525422611,278336,"2026-08-01","23:07:24",false,"0.01"
4525422667,278301,"2026-08-01","23:07:28",false,"0.01"
4525422958,267418,"2026-08-01","23:07:48",false,"0.14"
4525423239,278301,"2026-08-01","23:08:10",false,"0.01"
4525423224,278301,"2026-08-01","23:08:10",false,"0.00"
4525423361,278301,"2026-08-01","23:08:18",false,"0.00"
4525423436,267348,"2026-08-01","23:08:22",false,"0.01"
4525423455,278301,"2026-08-01","23:08:24",false,"0.01"
4525423509,267348,"2026-08-01","23:08:28",false,"0.00"
4525423549,278336,"2026-08-01","23:08:30",false,"0.01"
4525423533,278336,"2026-08-01","23:08:30",false,"0.00"
4525423567,278336,"2026-08-01","23:08:32",false,"0.00"
4525423623,278336,"2026-08-01","23:08:34",false,"0.01"
4525423642,267348,"2026-08-01","23:08:36",false,"0.01"
4525423807,267353,"2026-08-01","23:08:44",false,"0.00"
4525423882,267353,"2026-08-01","23:08:48",false,"0.01"
4525423943,267353,"2026-08-01","23:08:52",false,"0.00"
4525423934,267348,"2026-08-01","23:08:52",false,"0.00"
4525424012,267418,"2026-08-01","23:08:56",false,"0.13"
4525424025,267353,"2026-08-01","23:08:56",false,"0.01"
4525424026,267418,"2026-08-01","23:08:56",false,"0.14"
4525424043,267418,"2026-08-01","23:08:58",false,"0.13"
4525424057,267393,"2026-08-01","23:08:58",false,"0.01"
4525424092,267418,"2026-08-01","23:09:01",false,"0.14"
4525424075,267393,"2026-08-01","23:09:01",false,"0.00"
4525424118,278301,"2026-08-01","23:09:03",false,"0.00"
4525424101,278336,"2026-08-01","23:09:03",false,"0.00"
4525424160,278336,"2026-08-01","23:09:05",false,"0.01"
4525424197,267418,"2026-08-01","23:09:07",false,"0.13"
4525424183,278301,"2026-08-01","23:09:07",false,"0.01"
4525424170,278336,"2026-08-01","23:09:07",false,"0.00"
4525424262,278301,"2026-08-01","23:09:11",false,"0.00"
4525424291,267418,"2026-08-01","23:09:13",false,"0.14"
4525424399,278301,"2026-08-01","23:09:21",false,"0.01"
4525424413,278301,"2026-08-01","23:09:23",false,"0.00"
4525424555,278301,"2026-08-01","23:09:31",false,"0.01"
4525424574,278301,"2026-08-01","23:09:33",false,"0.00"
4525424624,278301,"2026-08-01","23:09:37",false,"0.01"
4525424651,267353,"2026-08-01","23:09:37",false,"0.01"
4525424636,267353,"2026-08-01","23:09:37",false,"0.00"
4525424691,267353,"2026-08-01","23:09:41",false,"0.00"
4525424682,278301,"2026-08-01","23:09:41",false,"0.00"
4525424737,267418,"2026-08-01","23:09:43",false,"0.13"
4525424779,267418,"2026-08-01","23:09:47",false,"0.14"
4525424799,267418,"2026-08-01","23:09:47",false,"0.13"
4525424852,267418,"2026-08-01","23:09:51",false,"0.14"
4525424907,267418,"2026-08-01","23:09:55",false,"0.13"
4525424937,267418,"2026-08-01","23:09:57",false,"0.14"
4525425059,267418,"2026-08-01","23:10:05",false,"0.13"
4525425075,267418,"2026-08-01","23:10:07",false,"0.14"
4525425123,267418,"2026-08-01","23:10:09",false,"0.14"
4525425097,278301,"2026-08-01","23:10:09",false,"0.01"
4525425106,267418,"2026-08-01","23:10:09",false,"0.13"
4525425139,267418,"2026-08-01","23:10:11",false,"0.13"
4525425241,278301,"2026-08-01","23:10:17",false,"0.00"
4525425258,278301,"2026-08-01","23:10:19",false,"0.01"
4525425817,267353,"2026-08-01","23:10:55",false,"0.01"
4525425880,267353,"2026-08-01","23:10:59",false,"0.01"
4525425868,267353,"2026-08-01","23:10:59",false,"0.00"
4525425940,267353,"2026-08-01","23:11:03",false,"0.00"
4525425950,267353,"2026-08-01","23:11:03",false,"0.01"
4525425969,267353,"2026-08-01","23:11:05",false,"0.00"
4525426012,267353,"2026-08-01","23:11:07",false,"0.01"
4525426215,278301,"2026-08-01","23:11:19",false,"0.00"
4525426191,267353,"2026-08-01","23:11:19",false,"0.00"
4525426220,267353,"2026-08-01","23:11:21",false,"0.01"
4525426253,267353,"2026-08-01","23:11:23",false,"0.00"
4525426310,278301,"2026-08-01","23:11:25",false,"0.01"
4525426407,278301,"2026-08-01","23:11:31",false,"0.00"
4525426410,267398,"2026-08-01","23:11:33",false,"0.01"
4525426541,267398,"2026-08-01","23:11:33",false,"0.00"
4525426542,267398,"2026-08-01","23:11:35",false,"0.01"
4525426579,278301,"2026-08-01","23:11:41",false,"0.01"
4525426837,278301,"2026-08-01","23:11:57",false,"0.00"
4525426925,278301,"2026-08-01","23:12:01",false,"0.01"
4525426955,267398,"2026-08-01","23:12:03",false,"0.00"
4525426963,278301,"2026-08-01","23:12:05",false,"0.00"
4525426968,267398,"2026-08-01","23:12:05",false,"0.01"
4525427016,267398,"2026-08-01","23:12:07",false,"0.00"
4525427087,267418,"2026-08-01","23:12:14",false,"0.14"
4525427286,278301,"2026-08-01","23:12:26",false,"0.01"
4525427367,278301,"2026-08-01","23:12:30",false,"0.00"
4525427465,278336,"2026-08-01","23:12:38",false,"0.01"
4525427578,278301,"2026-08-01","23:12:44",false,"0.01"
4525427604,278301,"2026-08-01","23:12:46",false,"0.00"
4525428247,278301,"2026-08-01","23:13:30",false,"0.01"
4525428893,267418,"2026-08-01","23:14:12",false,"0.13"
4525429179,278301,"2026-08-01","23:14:28",false,"0.00"
4525429222,278301,"2026-08-01","23:14:30",false,"0.01"
4525429234,278301,"2026-08-01","23:14:32",false,"0.00"
4525429249,278301,"2026-08-01","23:14:32",false,"0.01"
4525429277,267353,"2026-08-01","23:14:34",false,"0.01"
4525429374,278301,"2026-08-01","23:14:40",false,"0.00"
4525429557,267353,"2026-08-01","23:14:52",false,"0.00"
4525429662,267353,"2026-08-01","23:15:00",false,"0.01"
4525429683,278301,"2026-08-01","23:15:00",false,"0.01"
4525429723,278301,"2026-08-01","23:15:04",false,"0.00"
4525429761,267353,"2026-08-01","23:15:06",false,"0.00"
4525429974,278301,"2026-08-01","23:15:18",false,"0.01"
4525429992,278301,"2026-08-01","23:15:20",false,"0.00"
4525430063,278301,"2026-08-01","23:15:24",false,"0.01"
4525430133,267418,"2026-08-01","23:15:28",false,"0.14"
4525430144,267418,"2026-08-01","23:15:30",false,"0.13"
4525430210,278301,"2026-08-01","23:15:34",false,"0.00"
4525430270,267418,"2026-08-01","23:15:38",false,"0.13"
4525430274,278301,"2026-08-01","23:15:38",false,"0.01"
4525430268,278326,"2026-08-01","23:15:38",false,"0.01"
4525430257,267418,"2026-08-01","23:15:38",false,"0.14"
4525430289,278326,"2026-08-01","23:15:40",false,"0.00"
4525430343,278326,"2026-08-01","23:15:45",false,"0.01"
4525430383,278326,"2026-08-01","23:15:47",false,"0.00"
4525430435,278306,"2026-08-01","23:15:49",false,"0.01"
4525430460,278326,"2026-08-01","23:15:51",false,"0.01"
4525430466,278301,"2026-08-01","23:15:51",false,"0.00"
4525430493,278306,"2026-08-01","23:15:53",false,"0.01"
4525430482,278301,"2026-08-01","23:15:53",false,"0.01"
4525430480,278306,"2026-08-01","23:15:53",false,"0.00"
4525430509,267418,"2026-08-01","23:15:55",false,"0.14"
4525430625,278301,"2026-08-01","23:16:00",false,"0.00"
4525430639,278301,"2026-08-01","23:16:02",false,"0.01"
4525430695,278306,"2026-08-01","23:16:03",false,"0.01"
4525430670,278306,"2026-08-01","23:16:03",false,"0.02"
4525430721,278306,"2026-08-01","23:16:05",false,"0.00"
4525430801,278326,"2026-08-01","23:16:09",false,"0.00"
4525430792,278301,"2026-08-01","23:16:09",false,"0.00"
4525430861,267418,"2026-08-01","23:16:13",false,"0.13"
4525430851,278301,"2026-08-01","23:16:13",false,"0.01"
4525430865,278301,"2026-08-01","23:16:13",false,"0.00"
4525430936,278301,"2026-08-01","23:16:17",false,"0.01"
4525430985,267418,"2026-08-01","23:16:21",false,"0.14"
4525430988,278301,"2026-08-01","23:16:21",false,"0.00"
4525431014,278301,"2026-08-01","23:16:23",false,"0.01"
4525431036,267418,"2026-08-01","23:16:25",false,"0.13"
4525431076,267418,"2026-08-01","23:16:27",false,"0.14"
4525431099,278301,"2026-08-01","23:16:29",false,"0.00"
4525431123,267418,"2026-08-01","23:16:31",false,"0.13"
4525431145,267418,"2026-08-01","23:16:33",false,"0.14"
4525431136,278301,"2026-08-01","23:16:33",false,"0.01"
4525431148,278301,"2026-08-01","23:16:33",false,"0.00"
4525431155,267418,"2026-08-01","23:16:35",false,"0.13"
4525431222,278301,"2026-08-01","23:16:39",false,"0.01"
4525431267,278301,"2026-08-01","23:16:41",false,"0.00"
4525431290,278301,"2026-08-01","23:16:43",false,"0.01"
4525431341,278301,"2026-08-01","23:16:47",false,"0.00"
4525431455,267418,"2026-08-01","23:16:53",false,"0.14"
4525432037,278301,"2026-08-01","23:17:29",false,"0.01"
4525432055,278301,"2026-08-01","23:17:31",false,"0.00"
4525432281,278301,"2026-08-01","23:17:45",false,"0.01"
4525432333,278301,"2026-08-01","23:17:47",false,"0.00"
4525432346,278301,"2026-08-01","23:17:49",false,"0.01"
4525433053,278326,"2026-08-01","23:18:33",false,"0.02"
4525433068,278326,"2026-08-01","23:18:35",false,"0.01"
4525433146,278326,"2026-08-01","23:18:41",false,"0.00"
4525433221,278301,"2026-08-01","23:18:45",false,"0.01"
4525433206,278301,"2026-08-01","23:18:45",false,"0.00"
4525433241,278301,"2026-08-01","23:18:47",false,"0.00"
4525433368,278301,"2026-08-01","23:18:55",false,"0.01"
4525433503,278301,"2026-08-01","23:19:05",false,"0.00"
4525433527,278301,"2026-08-01","23:19:07",false,"0.01"
4525433604,278301,"2026-08-01","23:19:13",false,"0.00"
4525433681,278301,"2026-08-01","23:19:17",false,"0.01"
4525433698,278301,"2026-08-01","23:19:17",false,"0.00"
4525433878,278301,"2026-08-01","23:19:28",false,"0.01"
4525433914,267348,"2026-08-01","23:19:30",false,"0.01"
4525433926,267348,"2026-08-01","23:19:30",false,"0.00"
4525434192,278301,"2026-08-01","23:19:48",false,"0.00"
4525435031,267353,"2026-08-01","23:20:32",false,"0.01"
4525435033,267353,"2026-08-01","23:20:34",false,"0.00"
4525435036,278336,"2026-08-01","23:20:36",false,"0.02"
4525435038,267328,"2026-08-01","23:20:38",false,"0.01"
4525435173,278336,"2026-08-01","23:20:48",false,"0.01"
4525435324,278336,"2026-08-01","23:20:56",false,"0.01"
4525435304,278336,"2026-08-01","23:20:56",false,"0.02"
4525435345,267328,"2026-08-01","23:20:58",false,"0.00"
4525435475,278336,"2026-08-01","23:21:06",false,"0.02"
4525435540,278336,"2026-08-01","23:21:10",false,"0.01"
4525435649,278336,"2026-08-01","23:21:18",false,"0.02"
4525435669,278336,"2026-08-01","23:21:18",false,"0.01"
4525435803,278301,"2026-08-01","23:21:24",false,"0.01"
4525435795,267418,"2026-08-01","23:21:24",false,"0.13"
4525435827,278301,"2026-08-01","23:21:26",false,"0.01"
4525435812,278301,"2026-08-01","23:21:26",false,"0.00"
4525435868,267353,"2026-08-01","23:21:30",false,"0.01"
4525435871,267418,"2026-08-01","23:21:30",false,"0.14"
4525435931,278301,"2026-08-01","23:21:32",false,"0.00"
4525435964,267353,"2026-08-01","23:21:34",false,"0.00"
4525435948,278301,"2026-08-01","23:21:34",false,"0.01"
4525435977,267353,"2026-08-01","23:21:36",false,"0.01"
4525436033,278301,"2026-08-01","23:21:38",false,"0.01"
4525436018,278301,"2026-08-01","23:21:38",false,"0.00"
4525436004,267353,"2026-08-01","23:21:38",false,"0.00"
4525436042,267353,"2026-08-01","23:21:40",false,"0.01"
4525436141,267418,"2026-08-01","23:21:46",false,"0.13"
4525436190,267418,"2026-08-01","23:21:50",false,"0.14"
4525436265,278301,"2026-08-01","23:21:54",false,"0.00"
4525436290,278301,"2026-08-01","23:21:56",false,"0.01"
4525436338,278336,"2026-08-01","23:22:00",false,"0.02"
4525436443,278301,"2026-08-01","23:22:04",false,"0.00"
4525436480,278301,"2026-08-01","23:22:06",false,"0.00"
4525436469,278301,"2026-08-01","23:22:06",false,"0.01"
4525436460,267353,"2026-08-01","23:22:06",false,"0.00"
4525436506,278301,"2026-08-01","23:22:08",false,"0.00"
4525436496,278301,"2026-08-01","23:22:08",false,"0.01"
4525436536,278301,"2026-08-01","23:22:10",false,"0.01"
4525436532,267418,"2026-08-01","23:22:10",false,"0.13"
4525436558,278301,"2026-08-01","23:22:12",false,"0.00"
4525436650,278301,"2026-08-01","23:22:18",false,"0.01"
4525436896,267353,"2026-08-01","23:22:34",false,"0.01"
4525436904,278301,"2026-08-01","23:22:34",false,"0.00"
4525436936,278301,"2026-08-01","23:22:36",false,"0.01"
4525437101,267353,"2026-08-01","23:22:46",false,"0.01"
4525437092,267353,"2026-08-01","23:22:46",false,"0.00"
4525437114,267353,"2026-08-01","23:22:48",false,"0.00"
4525437145,267353,"2026-08-01","23:22:50",false,"0.01"
4525437174,267353,"2026-08-01","23:22:52",false,"0.00"
4525437205,267353,"2026-08-01","23:22:54",false,"0.01"
4525437296,278301,"2026-08-01","23:22:59",false,"0.00"
4525437319,278301,"2026-08-01","23:23:00",false,"0.01"
4525437345,267353,"2026-08-01","23:23:02",false,"0.00"
4525437372,278301,"2026-08-01","23:23:02",false,"0.00"
4525437645,267353,"2026-08-01","23:23:19",false,"0.01"
4525437662,267418,"2026-08-01","23:23:21",false,"0.14"
4525437710,267353,"2026-08-01","23:23:23",false,"0.01"
4525437699,267418,"2026-08-01","23:23:23",false,"0.13"
4525437698,267353,"2026-08-01","23:23:23",false,"0.00"
4525437742,267353,"2026-08-01","23:23:25",false,"0.00"
4525437775,267353,"2026-08-01","23:23:27",false,"0.01"
4525437807,267353,"2026-08-01","23:23:29",false,"0.00"
4525437845,267353,"2026-08-01","23:23:31",false,"0.00"
4525437826,267353,"2026-08-01","23:23:31",false,"0.01"
4525438028,267353,"2026-08-01","23:23:41",false,"0.01"
4525438045,267353,"2026-08-01","23:23:43",false,"0.00"
4525438128,267353,"2026-08-01","23:23:47",false,"0.01"
4525438112,267418,"2026-08-01","23:23:47",false,"0.14"
4525438120,278336,"2026-08-01","23:23:47",false,"0.01"
4525438156,267353,"2026-08-01","23:23:49",false,"0.00"
4525438171,267353,"2026-08-01","23:23:51",false,"0.01"
4525438192,267353,"2026-08-01","23:23:51",false,"0.00"
4525438233,267353,"2026-08-01","23:23:53",false,"0.01"
4525438331,267353,"2026-08-01","23:23:59",false,"0.00"
4525438378,267418,"2026-08-01","23:24:00",false,"0.13"
4525438409,267353,"2026-08-01","23:24:02",false,"0.00"
4525438396,267353,"2026-08-01","23:24:02",false,"0.01"
4525438441,267418,"2026-08-01","23:24:04",false,"0.14"
4525438436,267353,"2026-08-01","23:24:04",false,"0.01"
4525439045,267418,"2026-08-01","23:24:45",false,"0.13"
4525439134,267418,"2026-08-01","23:24:51",false,"0.14"
4525439245,267418,"2026-08-01","23:24:57",false,"0.13"
4525439287,267418,"2026-08-01","23:24:59",false,"0.14"
4525439358,278301,"2026-08-01","23:25:00",false,"0.01"
4525439422,278301,"2026-08-01","23:25:07",false,"0.00"
4525439501,278301,"2026-08-01","23:25:11",false,"0.01"
4525440447,278301,"2026-08-01","23:26:09",false,"0.00"
4525440482,278301,"2026-08-01","23:26:11",false,"0.01"
4525440504,278301,"2026-08-01","23:26:13",false,"0.00"
4525440584,278301,"2026-08-01","23:26:18",false,"0.01"
4525440625,267353,"2026-08-01","23:26:20",false,"0.00"
4525440660,278326,"2026-08-01","23:26:24",false,"0.01"
4525440706,267353,"2026-08-01","23:26:26",false,"0.01"
4525440756,267353,"2026-08-01","23:26:30",false,"0.00"
4525440884,267353,"2026-08-01","23:26:38",false,"0.01"
4525440975,278301,"2026-08-01","23:26:44",false,"0.00"
4525441362,278301,"2026-08-01","23:27:04",false,"0.01"
4525441404,278326,"2026-08-01","23:27:06",false,"0.00"
4525441514,278301,"2026-08-01","23:27:14",false,"0.00"
4525441529,278301,"2026-08-01","23:27:16",false,"0.01"
4525441991,278301,"2026-08-01","23:27:42",false,"0.00"
4525442568,278301,"2026-08-01","23:28:18",false,"0.01"
4525442583,278301,"2026-08-01","23:28:20",false,"0.00"
4525442597,278301,"2026-08-01","23:28:20",false,"0.01"
4525442625,278301,"2026-08-01","23:28:22",false,"0.00"
4525442752,267353,"2026-08-01","23:28:32",false,"0.00"
4525442808,267353,"2026-08-01","23:28:36",false,"0.01"
4525442892,278301,"2026-08-01","23:28:42",false,"0.01"
4525442915,278301,"2026-08-01","23:28:44",false,"0.00"
4525443562,278301,"2026-08-01","23:29:20",false,"0.01"
4525443585,278301,"2026-08-01","23:29:22",false,"0.00"
4525443590,278336,"2026-08-01","23:29:24",false,"0.02"
4525443599,278301,"2026-08-01","23:29:24",false,"0.01"
4525443644,278336,"2026-08-01","23:29:28",false,"0.01"
4525443675,278336,"2026-08-01","23:29:30",false,"0.02"
4525443792,267353,"2026-08-01","23:29:38",false,"0.00"
4525444335,267403,"2026-08-01","23:30:11",false,"0.02"
4525444364,267328,"2026-08-01","23:30:13",false,"0.01"
4525444397,267403,"2026-08-01","23:30:15",false,"0.00"
4525444483,267328,"2026-08-01","23:30:21",false,"0.00"
4525444510,278301,"2026-08-01","23:30:23",false,"0.00"
4525444919,278301,"2026-08-01","23:30:49",false,"0.01"
4525444931,278301,"2026-08-01","23:30:51",false,"0.00"
4525445007,278301,"2026-08-01","23:30:55",false,"0.01"
4525445128,278301,"2026-08-01","23:31:02",false,"0.01"
4525445118,278301,"2026-08-01","23:31:02",false,"0.00"
4525445331,278301,"2026-08-01","23:31:15",false,"0.00"
4525445488,278301,"2026-08-01","23:31:23",false,"0.01"
4525445562,278301,"2026-08-01","23:31:27",false,"0.01"
4525445536,278301,"2026-08-01","23:31:27",false,"0.00"
4525445626,278301,"2026-08-01","23:31:31",false,"0.00"
4525445678,278301,"2026-08-01","23:31:35",false,"0.01"
4525445738,267353,"2026-08-01","23:31:39",false,"0.01"
4525445776,278301,"2026-08-01","23:31:41",false,"0.00"
4525445840,278301,"2026-08-01","23:31:45",false,"0.01"
4525445965,267398,"2026-08-01","23:31:47",false,"0.01"
4525445972,267398,"2026-08-01","23:31:49",false,"0.00"
4525445970,278301,"2026-08-01","23:31:49",false,"0.01"
4525445966,278301,"2026-08-01","23:31:49",false,"0.00"
4525446093,278336,"2026-08-01","23:31:59",false,"0.01"
4525446630,278301,"2026-08-01","23:32:29",false,"0.00"
4525446662,278301,"2026-08-01","23:32:31",false,"0.01"
4525447529,278301,"2026-08-01","23:33:25",false,"0.00"
4525447602,278301,"2026-08-01","23:33:31",false,"0.01"
4525447656,278301,"2026-08-01","23:33:33",false,"0.00"
4525447922,278301,"2026-08-01","23:33:54",false,"0.01"
4525448518,278301,"2026-08-01","23:34:30",false,"0.01"
4525448505,278301,"2026-08-01","23:34:30",false,"0.00"
4525448626,278301,"2026-08-01","23:34:38",false,"0.00"
4525448745,278301,"2026-08-01","23:34:44",false,"0.01"
4525448899,278301,"2026-08-01","23:34:54",false,"0.00"
4525448926,278301,"2026-08-01","23:34:56",false,"0.01"
4525448944,278301,"2026-08-01","23:34:58",false,"0.00"
4525449351,278301,"2026-08-01","23:35:26",false,"0.01"
4525449362,278301,"2026-08-01","23:35:28",false,"0.00"
4525449571,278301,"2026-08-01","23:35:42",false,"0.01"
4525449820,278301,"2026-08-01","23:35:56",false,"0.00"
4525449832,278301,"2026-08-01","23:35:58",false,"0.01"
4525449880,278336,"2026-08-01","23:36:02",false,"0.02"
4525449951,278336,"2026-08-01","23:36:06",false,"0.01"
4525450134,267353,"2026-08-01","23:36:18",false,"0.02"
4525450353,267353,"2026-08-01","23:36:30",false,"0.01"
4525450372,267353,"2026-08-01","23:36:32",false,"0.02"
4525450540,278301,"2026-08-01","23:36:42",false,"0.00"
4525450620,278301,"2026-08-01","23:36:46",false,"0.01"
4525450900,278301,"2026-08-01","23:37:00",false,"0.00"
4525450996,278301,"2026-08-01","23:37:06",false,"0.01"
4525451033,267353,"2026-08-01","23:37:09",false,"0.01"
4525451077,278301,"2026-08-01","23:37:13",false,"0.00"
4525451178,278301,"2026-08-01","23:37:19",false,"0.01"
4525451222,278301,"2026-08-01","23:37:21",false,"0.00"
4525451279,278301,"2026-08-01","23:37:25",false,"0.01"
4525451355,278301,"2026-08-01","23:37:29",false,"0.00"
4525451370,278301,"2026-08-01","23:37:29",false,"0.01"
4525451386,278301,"2026-08-01","23:37:31",false,"0.00"
4525451531,278301,"2026-08-01","23:37:39",false,"0.01"
4525451686,278301,"2026-08-01","23:37:49",false,"0.01"
4525451665,278301,"2026-08-01","23:37:49",false,"0.00"
4525451698,278301,"2026-08-01","23:37:51",false,"0.00"
4525451745,278301,"2026-08-01","23:37:53",false,"0.01"
4525452170,278301,"2026-08-01","23:38:19",false,"0.02"
4525452266,278301,"2026-08-01","23:38:23",false,"0.01"
4525452644,267383,"2026-08-01","23:38:49",false,"0.01"
4525452676,278301,"2026-08-01","23:38:51",false,"0.00"
4525453172,267383,"2026-08-01","23:39:23",false,"0.00"
4525453708,278301,"2026-08-01","23:39:57",false,"0.01"
4525453753,278301,"2026-08-01","23:39:59",false,"0.00"
4525455285,267353,"2026-08-01","23:41:32",false,"0.00"
4525455334,267353,"2026-08-01","23:41:34",false,"0.01"
4525455898,278301,"2026-08-01","23:42:10",false,"0.01"
4525455980,278301,"2026-08-01","23:42:14",false,"0.00"
4525456333,267353,"2026-08-01","23:42:38",false,"0.00"
4525456547,267353,"2026-08-01","23:42:54",false,"0.01"
4525456562,267353,"2026-08-01","23:42:56",false,"0.00"
4525456830,267418,"2026-08-01","23:43:16",false,"0.13"
4525457447,267353,"2026-08-01","23:43:56",false,"0.01"
4525457492,267353,"2026-08-01","23:44:00",false,"0.00"
4525457648,278301,"2026-08-01","23:44:10",false,"0.01"
4525457977,267418,"2026-08-01","23:44:30",false,"0.14"
4525458149,267423,"2026-08-01","23:44:43",false,"0.01"
